ISLAND,Date,Day,Month,Year,Surveyor,Site,Start Time,End Time,TransectSite,Transect,Growth form,Latitude,Longitude,Temperature,Taxa,Genera,Species,Color morph,Size,Health status,Unhealthy status,Unhealthy,Unhealthy ID,percentUH,Location on colony,Margins,Shapes,Structures affected,Lesion,Photo,Sample ID #,Notes,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Seriatopora,Seriatopora,hystrix,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Encrusting,,,,Other,Cyphastrea,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Encrusting,,,,Other,Cyphastrea,,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Massive,,,,Other,Platygyra,,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Massive,,,,Other,Platygyra,,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Massive,,,,Other,Astrea,?,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Massive,,,,Other,Astrea,?,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Massive,,,,Other,Astrea,?,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Massive,,,,Other,Astrea,?,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,White syndrome,5,Medial ,,,,,,,1,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,2,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,2,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,20,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,White syndrome,5,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Unhealthy,Disease,Disease,White syndrome,5,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,White syndrome,5,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Unhealthy,Disease,Disease,White syndrome,5,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,10,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,White syndrome,1,Medial ,,,,,,,,
LHI,19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,M,Unhealthy,Disease,Disease,White syndrome,25,Medial ,,,,,,,3,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
LHI,21/3/19,21,2019 March,2019,Tess,Erscotts Reef,14:24,14:54,5,14,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,,
