 ,Date,Site,Time,Transect,Quadrat,QuadratSite,TransectSite,Aux5,Height (cm),Latitude,Longitude,Comments,Row,Column,CoralTaxa,Taxa,Label,Group,Annotator,Date annotated,Machine suggestion 1
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,830,644,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,830,762,Seriatop,Seriatop,stony coral,stony coral,tess.moriarty,2020-06-30 22:33:12+00:00,Sand
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,830,879,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:33:12+00:00,Rock
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,58,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,175,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,292,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,410,StPis,StPis,stony coral,stony coral,tess.moriarty,2020-06-30 22:33:12+00:00,PocDam
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,527,StPis,StPis,stony coral,stony coral,tess.moriarty,2020-06-30 22:33:12+00:00,PocDam
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,644,StPis,StPis,stony coral,stony coral,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,762,Seriatop,Seriatop,stony coral,stony coral,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T02Q03.JPG,18/11/18,North Bay,November,5,15,3,2,,,,,,958,879,Macro,Macro,Macro,algae,tess.moriarty,2020-06-30 22:33:12+00:00,Macro
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:51+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:51+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,30,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,92,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,155,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,217,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,279,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,342,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,404,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,162,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,227,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,293,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,358,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,423,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q01.JPG,18/11/18,North Bay,November,6,16,1,3,,,,,,467,488,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:34:52+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,44,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,134,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,224,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,315,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,405,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,495,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,585,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,50,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,152,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,254,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,356,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,458,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,560,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,662,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q02.JPG,18/11/18,North Bay,November,6,17,2,3,,,,,,676,765,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:36:15+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,97,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,162,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,227,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,292,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,31,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,32,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,97,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,162,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,227,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,292,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,357,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,422,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,94,487,D_coral,D_coral,D_coral,dead stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
S02T03Q03.JPG,18/11/18,North Bay,November,6,18,3,3,,,,,,157,32,Acro,Acr_arb,stony coral,stony coral,tess.moriarty,2020-06-30 22:37:40+00:00,
