Date,Day,Month,Year,Surveyor,Site,Start Time,End Time,TransectSite,Transect,Growth form,Latitude,Longitude,Temperature,Taxa,Genera,Species,Color morph,Size,Health status,Unhealthy status,Unhealthy,Unhealthy ID,percentUH,Location on colony,Margins,Shapes,Structures affected,Lesion,Photo,Sample ID #,Notes
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Encrusting,,,18,Other,Cythastrea,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Encrusting,,,18,Other,Homophyllia,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Submassive,,,18,Other,Platygyra,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Encrusting,,,18,Other,Montipora,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Seriatopora,Seriatopora,hystrix,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Branching,,,18,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Encrusting,,,18,Other,Cythastrea,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/10/19,19,2019 October,2019,Tess,North Bay,8:51,9:10,7,27,Staghorn,,,18,Acropora,Acropora,SP.,,L,Unhealthy,Other,UV damage,Partially Dead,10,,,Predation or sun burn ,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Table,,,19,Acropora,Acropora,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Table,,,19,Acropora,Acropora,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Stylophora,Stylophora,pistillata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Stylophora,Stylophora,pistillata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Stylophora,Stylophora,pistillata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Massive,,,19,Other,Goniopora,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Encrusting,,,19,Other,Montipora,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Massive,,,19,Other,Favites,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Seriatopora,Seriatopora,hystrix,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Encrusting,,,19,Other,Montipora,SP.,,M,Unhealthy,Bleached,Bleached,Fluoresence,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Encrusting,,,19,Other,Montipora,SP.,,L,Unhealthy,Bleached,Bleached,Fluoresence,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:21,14:40,1,7,Submassive,,,19,Isopora,Isopora,cuneata,,M,Unhealthy,Other,Predation,Drupella,5,,,2 Drupella eating Iso,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Branching,,,19,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Encrusting,,,19,Other,Cythastrea,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Submassive,,,19,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Encrusting,,,19,Other,Homophyllia,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Massive,,,19,Other,Paragoniastrea,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Massive,,,19,Other,Astrea,SP.,,M,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Encrusting,,,19,Other,Pavona,SP.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Encrusting,,,19,Other,Pavona,SP.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,14:43,14:57,2,8,Encrusting,,,19,Other,Echinopora,SP.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
20/10/19,20,2019 October,2019,Tess,Coral Garden,15:02,15:07,3,9,Branching,,,19,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Partially Dead,,,,,,,,,
